"";"x0.1";"x0.2";"x..1";"x..2";"function.value";"accuracy";"reached.accuracy";"calls.number";"derivative.step";"derivative.method";"onedim.method";"onedim.accuracy";"alpha.in.Sven";"criteria.of.stop";"restarts.presence"
"727";20;20;NA;NA;NA;0,1;NA;175;1e-05;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"728";20;20;6100,07600220541;-131,999999520679;138466292959014608;0,1;6100,52596753349;112;1e-05;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"729";20;20;6080096,00220541;-151979,999520679;1,36660105041699e+29;0,1;6081994,2009228;64;1e-05;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"730";20;20;608027,600220541;-15179,9999520679;1,36676299038548e+25;0,1;608216,087698521;72;1e-05;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"731";20;20;NA;NA;NA;0,1;NA;175;1e-05;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"732";20;20;6100,07600220541;-131,999999520679;138466292959014608;0,1;6100,52596753349;112;1e-05;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"733";20;20;-5819,10800907237;76623,0568662831;114145291323815520;0,1;76842,782716773;171;1e-05;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"734";20;20;145062,814815885;-3606,02503233441;4,42817269931257e+22;0,1;145106,653008269;86;1e-05;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"735";20;20;36495,0123239547;-891,863906593742;1,77392249168551e+20;0,1;36504,9331112475;94;1e-05;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"736";20;20;-221,741299527693;81069,8128947787;101764934933,913;0,1;81069,1188915678;227;1e-05;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"737";20;20;131605,648551431;-3269,60008221787;2,99984132011087e+22;0,1;131645,282274921;317;1e-05;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"738";20;20;28979,3382450013;-703,974403899347;70526865739188600832;0,1;28986,9121562104;159;1e-05;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"739";20;20;6470,32244266861;-141,256044799147;175269612427106912;0,1;6470,8863109699;127;1e-05;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"740";20;20;1458,73889557181;-15,9680226625413;452810795353465;0,1;1457,8376457809;128;1e-05;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"741";20;20;27785,1653945656;-674,120455917776;59600884341778857984;0,1;27792,3664753934;4760;1e-05;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"742";20;20;6025,02069975249;-130,123640420443;131776293214389488;0,1;6025,44760164119;1143;1e-05;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"743";20;20;1316,90382101791;-12,4221901340682;300761647580155;0,1;1315,97227226014;369;1e-05;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"744";20;20;291,66867497284;13,2083680449592;723476343121,685;0,1;290,924943689584;193;1e-05;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"745";20;20;NA;NA;NA;0,001;NA;269;0,1;"O(h^2)";"GR";0,01;1;"grad";TRUE
"746";20;20;110215686,245418;-7958785412937112;4,04262612355842e+34;0,001;7958785412937114;857;0,1;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"747";20;20;NA;NA;NA;0,001;NA;526;0,1;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"748";20;20;NA;NA;NA;0,001;NA;20031;0,1;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"749";20;20;NA;NA;NA;0,001;NA;269;0,1;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"750";20;20;110215686,245418;-7958785412937112;4,04262612355842e+34;0,001;7958785412937114;857;0,1;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"751";20;20;NA;NA;NA;0,001;NA;526;0,1;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"752";20;20;NA;NA;NA;0,001;NA;966092;0,1;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"753";20;20;NA;NA;NA;0,001;NA;269;0,1;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"754";20;20;110215686,245418;-7958785412937112;4,04262612355842e+34;0,001;7958785412937114;857;0,1;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"755";20;20;NA;NA;NA;0,001;NA;526;0,1;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"756";20;20;NA;NA;NA;0,001;NA;966092;0,1;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"757";20;20;NA;NA;NA;0,001;NA;15556;0,1;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"758";20;20;1,00000021823943;0,999999863452354;3,28835704460362e-11;0,001;2,57436800652585e-07;21689;0,1;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"759";20;20;NA;NA;NA;0,001;NA;902749;0,1;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"760";20;20;0,999874815371691;0,999750707137627;1,5783704504308e-08;0,001;0,000278958997694652;18962;0,1;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"761";20;20;131605,648516988;-3269,60009259125;2,99984131697049e+22;0,001;131645,282240746;377;0,1;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"762";20;20;1,0000124907851;1,00002470398325;1,63733828631782e-10;0,001;2,76822416187314e-05;19705;0,1;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"763";20;20;0,999973943292686;0,999948935441548;7,8881954547787e-10;0,001;5,73283623172782e-05;22446;0,1;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"764";20;20;0,999933787268542;0,999869128043923;4,62410392475486e-09;0,001;0,000146668315237384;24670;0,1;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"765";20;20;NA;NA;NA;0,001;NA;4850;0,1;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"766";20;20;NA;NA;NA;0,001;NA;5139;0,1;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"767";20;20;0,999964848122099;0,999929065265327;1,27562404049319e-09;0,001;7,91668560894781e-05;25818;0,1;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"768";20;20;0,999845613487654;0,999690048190456;2,39798246920907e-08;0,001;0,000346273474920712;17923;0,1;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"769";20;20;6080096,00000014;-151979,999999994;1,36660104843431e+29;0,001;6081994,19873019;102;0,1;"O(h^4)";"GR";0,01;1;"grad";TRUE
"770";20;20;608027,600000014;-15179,9999999994;1,36676298840262e+25;0,001;608216,087479258;122;0,1;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"771";20;20;-692,310019815674;117956,675200751;13056406261008,9;0,001;117957,712723029;511;0,1;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"772";20;20;NA;NA;NA;0,001;NA;20019;0,1;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"773";20;20;6080096,00000014;-151979,999999994;1,36660104843431e+29;0,001;6081994,19873019;102;0,1;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"774";20;20;608027,600000014;-15179,9999999994;1,36676298840262e+25;0,001;608216,087479258;122;0,1;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"775";20;20;-692,310019815674;117956,675200751;13056406261008,9;0,001;117957,712723029;511;0,1;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"776";20;20;6100,07600000014;-131,999999999994;138466292758787984;0,001;6100,52596533919;162;0,1;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"777";20;20;6080096,00000014;-151979,999999994;1,36660104843431e+29;0,001;6081994,19873019;102;0,1;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"778";20;20;608027,600000014;-15179,9999999994;1,36676298840262e+25;0,001;608216,087479258;122;0,1;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"779";20;20;-692,310019815674;117956,675200751;13056406261008,9;0,001;117957,712723029;511;0,1;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"780";20;20;6100,07600000014;-131,999999999994;138466292758787984;0,001;6100,52596533919;162;0,1;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"781";20;20;646629,352887138;-16145,0317592804;1,74832309009607e+25;0,001;646829,901209819;141;0,1;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"782";20;20;145062,814763273;-3606,02504376856;4,42817269288846e+22;0,001;145106,652955957;138;0,1;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"783";20;20;1,00000007463771;1,00000015259906;6,67544634968877e-15;0,001;1,69874247459882e-07;14201;0,1;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"784";20;20;1,00000004948995;1,00000009248414;6,66874163506753e-15;0,001;1,0489313884507e-07;13342;0,1;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"785";20;20;131605,648503697;-3269,60009259107;2,99984131575867e+22;0,001;131645,282227459;373;0,1;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"786";20;20;28979,338234491;-703,974406182152;70526865636873691136;0,001;28986,9121457588;221;0,1;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"787";20;20;0,99999982790708;0,999999689184299;1,40972396656909e-13;0,001;3,55277881607097e-07;664;0,1;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"788";20;20;0,999999874989216;0,999999754993265;1,81425342007211e-14;0,001;2,75056351287881e-07;17991;0,1;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"789";20;20;28206,6335456811;-674,224117013275;6,3300298987382e+19;0,001;28213,7145962996;9594;0,1;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"790";20;20;6025,02069756728;-130,123640893661;131776293023218112;0,001;6025,4475994668;1195;0,1;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"791";20;20;1,00000628259001;1,00001300300799;5,86368150809973e-11;0,001;1,44412310423378e-05;19078;0,1;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"792";20;20;0,999990479023137;0,999981626522209;1,35322889608382e-10;0,001;2,0693807928233e-05;15461;0,1;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"793";20;20;NA;NA;NA;0,001;NA;68;0,001;"O(h^2)";"GR";0,01;1;"grad";TRUE
"794";20;20;608027,600027323;-15179,9999996275;1,36676298864816e+25;0,001;608216,087506549;90;0,001;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"795";20;20;-225036,181233494;40725630656,3197;9,83201587072362e+21;0,001;40725630655,9414;305;0,001;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"796";20;20;NA;NA;NA;0,001;NA;20019;0,001;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"797";20;20;NA;NA;NA;0,001;NA;68;0,001;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"798";20;20;608027,600027323;-15179,9999996275;1,36676298864816e+25;0,001;608216,087506549;90;0,001;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"799";20;20;-225036,181233494;40725630656,3197;9,83201587072362e+21;0,001;40725630655,9414;305;0,001;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"800";20;20;-3017,73088829534;9123279,40556672;27497729411,2528;0,001;9123278,90498894;1058097;0,001;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"801";20;20;NA;NA;NA;0,001;NA;68;0,001;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"802";20;20;608027,600027323;-15179,9999996275;1,36676298864816e+25;0,001;608216,087506549;90;0,001;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"803";20;20;-225036,181233494;40725630656,3197;9,83201587072362e+21;0,001;40725630655,9414;305;0,001;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"804";20;20;-3017,73088829534;9123279,40556672;27497729411,2528;0,001;9123278,90498894;1058097;0,001;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"805";20;20;-287232,852397958;-12362,3483842491;6,80669944415778e+23;0,001;287499,805820182;314;0,001;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"806";20;20;0,999999888545946;0,999999776297066;1,24851828833645e-14;0,001;2,49930007821152e-07;231978;0,001;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"807";20;20;0,999999034886436;0,999999079260977;1,02837879541901e-10;0,001;1,33386826219586e-06;173390;0,001;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"808";20;20;1,00000002643581;0,999999433046903;3,84189667494153e-11;0,001;5,67569084560824e-07;13839;0,001;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"809";20;20;NA;NA;NA;0,001;NA;449;0,001;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"810";20;20;NA;NA;NA;0,001;NA;457655;0,001;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"811";20;20;0,99999540084317;0,99999084269466;2,13202383431593e-11;0,001;1,02473647652194e-05;16445;0,001;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"812";20;20;0,99994290188212;0,999886680194313;3,3364376289914e-09;0,001;0,000126891975421949;18437;0,001;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"813";20;20;NA;NA;NA;0,001;NA;12717;0,001;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"814";20;20;NA;NA;NA;0,001;NA;10427;0,001;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"815";20;20;NA;NA;NA;0,001;NA;17872;0,001;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"816";20;20;NA;NA;NA;0,001;NA;13827;0,001;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"817";20;20;NA;NA;NA;0,001;NA;106;0,001;"O(h^4)";"GR";0,01;1;"grad";TRUE
"818";20;20;608027,599997955;-15179,9999996896;1,36676298838411e+25;0,001;608216,087477193;98;0,001;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"819";20;20;-55325,9856056733;146563,200002278;9,36860756399068e+20;0,001;156657,440952283;217;0,001;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"820";20;20;NA;NA;NA;0,001;NA;20019;0,001;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"821";20;20;NA;NA;NA;0,001;NA;106;0,001;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"822";20;20;608027,599997955;-15179,9999996896;1,36676298838411e+25;0,001;608216,087477193;98;0,001;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"823";20;20;-55325,9856056733;146563,200002278;9,36860756399068e+20;0,001;156657,440952283;217;0,001;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"824";20;20;6100,07599997955;-131,999999996896;138466292756918704;0,001;6100,52596531854;142;0,001;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"825";20;20;NA;NA;NA;0,001;NA;106;0,001;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"826";20;20;608027,599997955;-15179,9999996896;1,36676298838411e+25;0,001;608216,087477193;98;0,001;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"827";20;20;-55325,9856056733;146563,200002278;9,36860756399068e+20;0,001;156657,440952283;217;0,001;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"828";20;20;6100,07599997955;-131,999999996896;138466292756918704;0,001;6100,52596531854;142;0,001;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"829";20;20;646629,352884948;-16145,0317589509;1,74832309007239e+25;0,001;646829,901207622;115;0,001;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"830";20;20;325,85235350774;75884,9231027646;91777797292,2887;0,001;75884,618431655;247;0,001;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"831";20;20;-3211,98280779517;9981004,64968898;11278115860232,6;0,001;9981004,16683428;320;0,001;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"832";20;20;-221,741507325185;81069,76024005;101764011034,852;0,001;81069,0662376088;293;0,001;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"833";20;20;0,999999536635601;0,999999169426585;1,13928818737943e-12;0,001;9,51082942692219e-07;14287;0,001;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"834";20;20;0,999999942986387;0,999999881193437;5,53476121552895e-15;0,001;1,31778418556591e-07;13606;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"835";20;20;0,999991717020693;0,999984293496243;1,42462218488892e-10;0,001;1,7756745379619e-05;15409;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"836";20;20;1458,73889504075;-15,9680227751205;452810794694130;0,001;1457,83764525119;160;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"837";20;20;27785,1653843938;-674,120458092276;5,9600884254503e+19;0,001;27792,3664652775;4782;0,001;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"838";20;20;6025,02069754689;-130,1236408906;131776293021433952;0,001;6025,44759944634;1173;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"839";20;20;1,00000011265888;1,00000023011859;1,49968104020215e-14;0,001;2,56215900317862e-07;19017;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"840";20;20;291,668674866725;13,2083680238475;723476342069,017;0,001;290,924943582676;223;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"841";20;20;6080096,00158453;45902462470020;7,98323501180534e+27;0,001;45902462470019,4;103;1e-05;"O(h^2)";"GR";0,01;1;"grad";TRUE
"842";20;20;116007,079082322;-202631102136,659;4,66943455142246e+24;0,001;202631102137,692;438;1e-05;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"843";20;20;-17598,7357199497;-1344392674,36077;2,7360738489856e+20;0,001;1344392675,47597;233;1e-05;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"844";20;20;NA;NA;NA;0,001;NA;20015;1e-05;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"845";20;20;6080096,00158453;45902462470020;7,98323501180534e+27;0,001;45902462470019,4;103;1e-05;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"846";20;20;116007,079082322;-202631102136,659;4,66943455142246e+24;0,001;202631102137,692;438;1e-05;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"847";20;20;-17598,7357199497;-1344392674,36077;2,7360738489856e+20;0,001;1344392675,47597;233;1e-05;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"848";20;20;-2621,97407647177;6430383,6011309;19745983905298,5;0,001;6430383,13609072;257;1e-05;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"849";20;20;6080096,00158453;45902462470020;7,98323501180534e+27;0,001;45902462470019,4;103;1e-05;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"850";20;20;116007,079082322;-202631102136,659;4,66943455142246e+24;0,001;202631102137,692;438;1e-05;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"851";20;20;-17598,7357199497;-1344392674,36077;2,7360738489856e+20;0,001;1344392675,47597;233;1e-05;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"852";20;20;-2621,97407647177;6430383,6011309;19745983905298,5;0,001;6430383,13609072;257;1e-05;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"853";20;20;646629,35305564;-16145,031714909;1,74832309191842e+25;0,001;646829,901377162;77;1e-05;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"854";20;20;1,00010533018886;1,00021250742084;1,14315194348374e-08;0,001;0,000237178946362033;12117;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"855";20;20;36495,0123202294;-891,863906966202;1,77392249096121e+20;0,001;36504,9331075325;88;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"856";20;20;0,999992805212255;0,999984733414044;1,28688786426504e-10;0,001;1,6877014470333e-05;11594;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"857";20;20;NA;NA;NA;0,001;NA;418;1e-05;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"858";20;20;28979,3382420422;-703,974404195027;70526865710382465024;0,001;28986,9121532594;145;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"859";20;20;0,999995287271426;0,999990763670487;2,57858968232346e-11;0,001;1,0369165515133e-05;13579;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"860";20;20;1458,73889542368;-15,9680226772031;452810795169545;0,001;1457,83764563295;116;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"861";20;20;28206,6387464085;-674,224318413958;63300345672519229440;0,001;28213,7198003574;9490;1e-05;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"862";20;20;NA;NA;NA;0,001;NA;4875;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"863";20;20;NA;NA;NA;0,001;NA;4676;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"864";20;20;NA;NA;NA;0,001;NA;6271;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"865";20;20;6080096,00220541;-151979,999520679;1,36660105041699e+29;0,001;6081994,2009228;64;1e-05;"O(h^4)";"GR";0,01;1;"grad";TRUE
"866";20;20;608027,600220541;-15179,9999520679;1,36676299038548e+25;0,001;608216,087698521;72;1e-05;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"867";20;20;NA;NA;NA;0,001;NA;175;1e-05;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"868";20;20;NA;NA;NA;0,001;NA;20019;1e-05;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"869";20;20;6080096,00220541;-151979,999520679;1,36660105041699e+29;0,001;6081994,2009228;64;1e-05;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"870";20;20;608027,600220541;-15179,9999520679;1,36676299038548e+25;0,001;608216,087698521;72;1e-05;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"871";20;20;NA;NA;NA;0,001;NA;175;1e-05;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"872";20;20;6100,07600220541;-131,999999520679;138466292959014608;0,001;6100,52596753349;112;1e-05;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"873";20;20;6080096,00220541;-151979,999520679;1,36660105041699e+29;0,001;6081994,2009228;64;1e-05;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"874";20;20;608027,600220541;-15179,9999520679;1,36676299038548e+25;0,001;608216,087698521;72;1e-05;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"875";20;20;NA;NA;NA;0,001;NA;175;1e-05;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"876";20;20;6100,07600220541;-131,999999520679;138466292959014608;0,001;6100,52596753349;112;1e-05;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"877";20;20;-5819,10800907237;76623,0568662831;114145291323815520;0,001;76842,782716773;171;1e-05;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"878";20;20;145062,814815885;-3606,02503233441;4,42817269931257e+22;0,001;145106,653008269;86;1e-05;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"879";20;20;36495,0123239547;-891,863906593742;1,77392249168551e+20;0,001;36504,9331112475;94;1e-05;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"880";20;20;-221,741299527693;81069,8128947787;101764934933,913;0,001;81069,1188915678;227;1e-05;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"881";20;20;131605,648551431;-3269,60008221787;2,99984132011087e+22;0,001;131645,282274921;317;1e-05;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"882";20;20;28979,3382450013;-703,974403899347;70526865739188600832;0,001;28986,9121562104;159;1e-05;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"883";20;20;6470,32244266861;-141,256044799147;175269612427106912;0,001;6470,8863109699;127;1e-05;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"884";20;20;1458,73889557181;-15,9680226625413;452810795353465;0,001;1457,8376457809;128;1e-05;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"885";20;20;27785,1653945656;-674,120455917776;59600884341778857984;0,001;27792,3664753934;4760;1e-05;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"886";20;20;6025,02069975249;-130,123640420443;131776293214389488;0,001;6025,44760164119;1143;1e-05;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"887";20;20;1316,90382101791;-12,4221901340682;300761647580155;0,001;1315,97227226014;369;1e-05;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"888";20;20;291,66867497284;13,2083680449592;723476343121,685;0,001;290,924943689584;193;1e-05;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"889";20;20;-3029013,94066477;-607978;8,41792682196701e+27;1e-05;3089428,74577346;176;0,1;"O(h^2)";"GR";0,01;1;"grad";TRUE
"890";20;20;NA;NA;NA;1e-05;NA;903;0,1;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"891";20;20;205470,844058603;47668068171,5741;2,97003245465287e+21;1e-05;47668068171,0169;2655;0,1;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"892";20;20;NA;NA;NA;1e-05;NA;20063;0,1;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"893";20;20;-3029013,94066477;-607978;8,41792682196701e+27;1e-05;3089428,74577346;176;0,1;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"894";20;20;NA;NA;NA;1e-05;NA;903;0,1;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"895";20;20;205470,844058603;47668068171,5741;2,97003245465287e+21;1e-05;47668068171,0169;2655;0,1;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"896";20;20;-2856,28083473346;4628481,20735167;1245990463809073;1e-05;4628481,08928835;326;0,1;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"897";20;20;-3029013,94066477;-607978;8,41792682196701e+27;1e-05;3089428,74577346;176;0,1;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"898";20;20;NA;NA;NA;1e-05;NA;903;0,1;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"899";20;20;205470,844058603;47668068171,5741;2,97003245465287e+21;1e-05;47668068171,0169;2655;0,1;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"900";20;20;-2856,28083473346;4628481,20735167;1245990463809073;1e-05;4628481,08928835;326;0,1;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"901";20;20;-5635,04861764407;31753772,9232124;31765044,0204476;1e-05;31753772,4233898;47001;0,1;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"902";20;20;NA;NA;NA;1e-05;NA;7648;0,1;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"903";20;20;NA;NA;NA;1e-05;NA;66575;0,1;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"904";20;20;0,999999203107246;0,999998406874692;6,3508156339279e-13;1e-05;1,78131589202099e-06;23096;0,1;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"905";20;20;NA;NA;NA;1e-05;NA;29139;0,1;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"906";20;20;0,999999870862631;0,99999974462769;1,75188586536858e-14;1e-05;2,86166868557108e-07;24766;0,1;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
